,SPX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,N225.GI,HSI.HI,000300.SH,SENSEX.GI
,标普500,英国富时100,法国CAC40,德国DAX,日经225,恒生指数,沪深300,印度SENSEX30
,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价
2011/11/29,1195.19,5337,3026.76,5799.91,8477.82,18256.2,2608.569,16008.34
2011/11/30,1246.96,5505.42,3154.62,6088.84,8434.61,17989.35,2521.52,16123.46
2011/12/1,1244.58,5489.34,3129.95,6035.88,8597.38,19002.26,2583.613,16483.45
2011/12/2,1244.28,5552.29,3164.95,6080.68,8643.75,19040.39,2557.311,16846.83
2011/12/5,1257.08,5567.96,3201.28,6106.09,8695.98,19179.69,2521.385,16805.33
2011/12/6,1258.47,5568.72,3179.63,6028.82,8575.16,18942.23,2516.341,
2011/12/7,1261.01,5546.91,3175.98,5994.73,8722.17,19240.58,2528.228,16877.06
2011/12/8,1234.35,5483.77,3095.49,5874.44,8664.58,19107.81,2525.001,16488.24
2011/12/9,1255.19,5529.21,3172.35,5986.71,8536.46,18586.23,2503.461,16213.46
2011/12/12,1236.47,5427.86,3089.59,5785.43,8653.82,18575.66,2477.692,15870.35
2011/12/13,1225.73,5490.15,3078.72,5774.26,8552.81,18447.17,2421.928,16002.51
2011/12/14,1211.82,5366.8,2976.17,5675.14,8519.13,18354.43,2397.48,15881.14
2011/12/15,1215.75,5400.85,2998.73,5730.62,8377.37,18026.84,2340.788,15836.47
2011/12/16,1219.66,5387.34,2972.3,5701.78,8401.72,18285.39,2390.129,15491.35
2011/12/19,1205.35,5364.99,2974.2,5670.71,8296.12,18070.21,2384.408,15379.34
2011/12/20,1241.3,5419.6,3055.39,5847.03,8336.48,18080.2,2377.073,15175.08
2011/12/21,1243.72,5389.74,3030.47,5791.53,8459.98,18416.45,2339.108,15685.21
2011/12/22,1254,5456.97,3071.8,5852.18,8395.16,18378.23,2341.335,15813.36
2011/12/23,1265.33,5512.7,3102.09,5878.93,,18629.17,2359.159,15738.7
2011/12/26,,,,,8479.34,,2335.702,15970.75
2011/12/27,1265.43,,3103.11,5889.76,8440.56,,2305.035,15873.95
2011/12/28,1249.64,5507.4,3071.08,5771.27,8423.62,18518.67,2307.928,15727.85
2011/12/29,1263.02,5566.77,3127.56,5848.78,8398.89,18397.92,2311.361,15543.93
2011/12/30,1257.6,5572.28,3159.81,5898.35,8455.35,18434.39,2345.742,15454.92
2012/1/4,1277.3,5668.45,3193.65,6111.55,8560.11,18727.31,2298.753,15882.64
2012/1/5,1281.06,5624.26,3144.91,6095.99,8488.71,18813.41,2276.385,15857.08
2012/1/6,1277.81,5649.68,3137.36,6057.92,8390.35,18593.06,2290.601,15867.73
2012/1/9,1280.7,5612.26,3127.69,6017.23,,18865.72,2368.57,15814.72
2012/1/10,1292.08,5696.7,3210.79,6162.98,8422.26,19004.28,2447.349,16165.09
2012/1/11,1292.48,5670.82,3204.83,6152.34,8447.88,19151.94,2435.608,16175.86
2012/1/12,1295.5,5662.42,3199.98,6179.21,8385.59,19095.38,2435.219,16037.51
2012/1/13,1289.09,5636.64,3196.49,6143.08,8500.02,19204.42,2394.334,16154.62
2012/1/16,,5657.44,3225,6220.01,8378.36,19012.2,2345.649,16189.36
2012/1/17,1293.67,5693.95,3269.99,6332.93,8466.4,19627.75,2460.601,16466.05
2012/1/18,1308.04,5702.37,3264.93,6354.57,8550.58,19686.92,2422.189,16451.47
2012/1/19,1314.5,5741.15,3328.94,6416.26,8639.68,19942.95,2468.35,16643.74
2012/1/20,1315.38,5728.55,3321.5,6404.39,8766.36,20110.37,2504.086,16739.01
2012/1/30,1313.01,5671.09,3265.64,6444.45,8793.05,20160.41,2460.72,16863.3
2012/1/31,1312.41,5681.61,3298.55,6458.91,8802.51,20390.49,2464.26,17193.55
2012/2/1,1324.09,5790.72,3367.46,6616.64,8809.79,20333.37,2428.994,17300.58
2012/2/2,1325.54,5796.07,3376.66,6655.63,8876.82,20739.45,2486.238,17431.85
2012/2/3,1344.9,5901.07,3427.92,6766.67,8831.93,20756.98,2506.09,17604.96
2012/2/6,1344.33,5892.2,3405.27,6764.83,8929.2,20709.94,2504.322,17707.31
2012/2/7,1347.05,5890.26,3411.54,6754.2,8917.52,20699.19,2457.954,17622.45
2012/2/8,1349.96,5875.93,3410,6748.76,9015.59,21018.46,2528.236,17707.32
2012/2/9,1351.95,5895.47,3424.71,6788.8,9002.24,21010.01,2529.231,17830.75
2012/2/10,1342.64,5852.39,3373.14,6692.96,8947.17,20783.86,2533.624,17748.69
2012/2/13,1351.77,5905.7,3384.55,6738.47,8999.18,20887.4,2531.981,17772.84
2012/2/14,1350.5,5899.87,3375.64,6728.19,9052.07,20917.83,2522.107,17848.57
2012/2/15,1343.23,5892.16,3390.35,6757.94,9260.34,21365.23,2549.607,18202.41
2012/2/16,1358.04,5885.38,3393.25,6751.96,9238.1,21277.28,2536.074,18153.99
2012/2/17,1361.23,5905.07,3439.62,6848.03,9384.17,21491.62,2537.086,18289.35
2012/2/20,,5945.25,3472.54,6948.25,9485.09,21424.79,2540.706,
2012/2/21,1362.21,5928.2,3465.24,6908.18,9463.02,21478.72,2562.453,18428.61
2012/2/22,1357.66,5916.55,3447.37,6843.87,9554,21549.28,2597.476,18145.25
2012/2/23,1363.46,5937.89,3447.31,6809.46,9595.57,21380.99,2606.256,18078.5
2012/2/24,1365.74,5935.13,3467.03,6864.43,9647.38,21406.86,2648.017,17923.57
2012/2/27,1367.59,5915.55,3441.45,6849.6,9633.93,21217.86,2656.573,17445.75
2012/2/28,1372.18,5927.91,3453.99,6887.63,9722.52,21568.73,2662.463,17731.12
2012/2/29,1365.68,5871.51,3452.45,6856.08,9723.24,21680.08,2634.143,17752.68
2012/3/1,1374.09,5931.25,3499.73,6941.77,9707.37,21387.96,2633.345,17583.97
2012/3/2,1369.63,5911.13,3501.17,6921.37,9777.03,21562.26,2679.934,17636.8
2012/3/5,1364.33,5874.82,3487.54,6866.46,9698.59,21265.31,2662.698,17362.87
2012/3/6,1343.36,5765.8,3362.56,6633.11,9637.63,20806.25,2621.052,17173.29
2012/3/7,1352.63,5791.41,3392.33,6671.11,9576.06,20627.78,2603.005,17145.52
2012/3/8,1365.91,5859.73,3478.36,6834.54,9768.96,20900.73,2635.791,
2012/3/9,1370.87,5887.49,3487.48,6880.21,9929.74,21086,2664.302,17503.24
2012/3/12,1371.09,5892.75,3490.06,6901.35,9889.86,21134.18,2654.402,17587.67
2012/3/13,1395.95,5955.91,3550.16,6995.91,9899.08,21339.7,2681.073,17813.62
2012/3/14,1394.28,5945.43,3564.51,7079.42,10050.52,21307.89,2605.106,17919.3
2012/3/15,1402.6,5940.72,3580.21,7144.45,10123.28,21353.53,2585.546,17675.85
2012/3/16,1404.17,5965.58,3594.83,7157.82,10129.83,21317.85,2623.52,17466.2
2012/3/19,1409.75,5961.11,3577.88,7154.22,10141.99,21115.29,2630.013,17273.37
2012/3/20,1405.52,5891.41,3530.83,7054.94,,20888.24,2584.445,17316.18
2012/3/21,1402.89,5891.95,3527.37,7071.32,10086.49,20856.63,2587.793,17601.71
2012/3/22,1392.78,5845.65,3472.46,6981.26,10127.08,20901.56,2583.747,17196.47
2012/3/23,1397.11,5854.89,3476.18,6995.62,10011.47,20668.8,2552.94,17361.74
2012/3/26,1416.51,5902.7,3501.98,7079.23,10018.24,20668.86,2555.442,17052.78
2012/3/27,1412.52,5869.55,3469.59,7078.9,10255.15,21046.91,2547.143,17257.36
2012/3/28,1405.54,5808.99,3430.15,6998.8,10182.57,20885.42,2474.9,17121.62
2012/3/29,1403.28,5742.03,3381.12,6875.15,10114.79,20609.39,2443.122,17058.61
2012/3/30,1408.47,5768.45,3423.81,6946.83,10083.56,20555.58,2454.899,17404.2
2012/4/4,,,,,,,,17486.02
2012/4/5,1398.08,5723.67,3319.81,6775.26,9767.61,20593,2512.832,
2012/4/6,,,,,9688.45,,2519.83,
2012/4/9,1382.2,,,,9546.26,,2495.146,17222.14
2012/4/10,1358.59,5595.55,3217.6,6606.43,9538.02,20356.24,2519.788,17243.84
2012/4/11,1368.71,5634.74,3237.69,6674.73,9458.74,20140.67,2520.036,17199.4
2012/4/12,1387.57,5710.46,3269.79,6743.24,9524.79,20327.32,2570.436,17332.62
2012/4/13,1370.26,5651.79,3189.09,6583.9,9637.99,20701.04,2580.454,17094.51
2012/4/16,1369.57,5666.28,3205.28,6625.19,9470.64,20610.64,2574.044,17150.95
2012/4/17,1390.78,5766.95,3292.51,6801,9464.71,20562.31,2541.883,17357.94
2012/4/18,1385.14,5745.29,3240.29,6732.03,9667.26,20780.73,2599.908,17392.39
2012/4/19,1376.92,5744.55,3174.02,6671.22,9588.38,20995.01,2596.056,17503.71
2012/4/20,1378.53,5772.15,3188.58,6750.12,9561.36,21010.64,2626.839,17373.84
2012/4/23,1366.94,5665.57,3098.37,6523,9542.17,20624.39,2606.038,17096.68
2012/4/24,1371.97,5709.49,3169.32,6590.41,9468.04,20677.16,2604.866,17207.29
2012/4/25,1390.69,5718.89,3233.46,6704.5,9561.01,20646.29,2625.99,17151.29
2012/4/26,1399.98,5748.72,3229.32,6739.9,9561.83,20809.71,2631.487,17130.67
2012/4/27,1403.36,5777.11,3266.27,6801.32,9520.89,20741.45,2626.157,17134.25
2012/5/2,1402.31,5758.11,3226.33,6710.77,9380.25,21309.08,2683.487,17301.91
2012/5/3,1391.57,5766.55,3223.36,6694.44,,21249.53,2691.518,17151.19
2012/5/4,1369.1,5655.06,3161.97,6561.47,,21086,2715.879,16831.08
2012/5/7,1369.58,,3214.22,6569.48,9119.14,20536.65,2717.778,16912.71
2012/5/8,1363.72,5554.55,3124.8,6444.74,9181.65,20484.75,2709.116,16546.18
2012/5/9,1354.58,5530.05,3118.65,6475.31,9045.06,20330.64,2657.514,16479.58
2012/5/10,1357.99,5543.95,3130.17,6518,9009.65,20227.28,2657.214,16420.05
2012/5/11,1353.39,5575.52,3129.77,6579.93,8953.31,19964.63,2636.917,16292.98
2012/5/14,1338.35,5465.52,3057.99,6451.97,8973.84,19735.04,2615.534,16215.84
2012/5/15,1330.66,5437.62,3039.27,6401.06,8900.74,19894.31,2617.374,16328.25
2012/5/16,1324.8,5405.25,3048.67,6384.26,8801.17,19259.83,2574.647,16030.09
2012/5/17,1304.86,5338.38,3011.99,6308.96,8876.59,19200.93,2613.942,16070.48
2012/5/18,1295.22,5267.62,3008,6271.22,8611.31,18951.85,2573.976,16152.75
2012/5/21,1315.99,5304.48,3027.15,6331.04,8633.89,18922.32,2587.231,16183.26
2012/5/22,1316.63,5403.28,3084.09,6435.6,8729.29,19039.15,2627.525,16026.41
2012/5/23,1318.86,5266.41,3003.27,6285.75,8556.6,18786.19,2616.869,15948.1
2012/5/24,1320.68,5350.05,3038.25,6315.89,8563.38,18666.4,2595.26,16222.3
2012/5/25,1317.82,5351.53,3047.94,6339.94,8580.39,18713.41,2573.103,16217.82
2012/5/28,,5356.34,3042.97,6323.19,8593.15,18800.99,2614.689,16416.84
2012/5/29,1332.42,5391.14,3084.7,6396.84,8657.08,19055.46,2650.854,16438.58
2012/5/30,1313.32,5297.28,3015.58,6280.8,8633.19,18690.22,2642.258,16312.15
2012/5/31,1310.33,5320.86,3017.01,6264.38,8542.73,18629.52,2632.042,16218.53
2012/6/1,1278.04,5260.19,2950.47,6050.29,8440.25,18558.34,2632.998,15965.16
2012/6/4,1278.18,,2954.49,5978.23,8295.63,18185.59,2559.026,15988.4
2012/6/5,1285.5,,2986.1,5969.4,8382,18259.03,2558.842,16020.64
2012/6/6,1315.13,5384.11,3058.44,6093.99,8533.53,18520.53,2557.401,16454.3
2012/6/7,1314.99,5447.79,3071.16,6144.22,8639.72,18678.29,2542.184,16649.05
2012/6/8,1325.66,5435.08,3051.69,6130.82,8459.26,18502.34,2524.329,16718.87
2012/6/11,1308.93,5432.37,3042.76,6141.05,8624.9,18953.63,2558.265,16668.01
2012/6/12,1324.18,5473.74,3046.91,6161.24,8536.72,18872.56,2540.178,16862.8
2012/6/13,1314.88,5483.81,3030.04,6152.49,8587.84,19026.52,2580.636,16880.51
